t,success,grasped,has_collided,joint_jerks,proprioception
129,False,False,False,11.694265798443231,[ 0.037  0.308  0.024 -2.165 -0.01   2.392  0.782  0.012  0.016 -0.001 -0.007  0.011  0.006  0.002]
130,False,False,False,12.059847789241255,[ 0.038  0.309  0.023 -2.166 -0.009  2.393  0.782  0.013  0.013 -0.001 -0.003  0.008  0.015 -0.001]
131,False,False,False,28.308799640970232,[ 0.039  0.31   0.023 -2.166 -0.009  2.393  0.783  0.02   0.04  -0.007  0.013  0.021  0.001  0.005]
132,False,False,False,44.387252949150465,[ 0.039  0.31   0.023 -2.166 -0.009  2.394  0.783  0.009  0.013 -0.004 -0.003  0.016  0.002  0.001]
133,False,False,False,25.91233553723976,[ 0.04   0.311  0.023 -2.166 -0.008  2.394  0.783  0.014  0.018 -0.002 -0.004  0.005  0.016  0.004]
134,False,False,False,18.815205998556,[ 0.04   0.312  0.023 -2.166 -0.008  2.395  0.783  0.009  0.012 -0.002 -0.007  0.011  0.01   0.003]
135,False,False,False,8.664410038324702,[ 0.041  0.312  0.023 -2.167 -0.008  2.396  0.783  0.012  0.012 -0.007 -0.01   0.01   0.01   0.003]
136,False,False,False,12.085600582991864,[ 0.041  0.313  0.023 -2.167 -0.007  2.396  0.783  0.003  0.004 -0.004 -0.021  0.005  0.014  0.002]
137,False,False,False,26.59728376977359,[ 0.042  0.314  0.022 -2.167 -0.007  2.397  0.783  0.012  0.025 -0.005 -0.009  0.006  0.017  0.008]
138,False,False,False,21.671426066058853,[ 0.042  0.314  0.022 -2.167 -0.006  2.397  0.783  0.012  0.015 -0.002 -0.005  0.007  0.017  0.005]
139,False,False,False,8.082634366274888,[ 0.043  0.315  0.022 -2.168 -0.006  2.398  0.783  0.008  0.013 -0.001 -0.007  0.007  0.01   0.001]
140,False,False,False,11.81487396268608,[ 0.043  0.316  0.022 -2.168 -0.006  2.398  0.784  0.018  0.015 -0.002 -0.011  0.003  0.013  0.002]
141,False,False,False,16.167808000843195,[ 0.044  0.316  0.022 -2.168 -0.005  2.399  0.784  0.009  0.02   0.001 -0.004  0.008  0.01   0.001]
142,False,False,False,12.533683037664458,[ 0.044  0.317  0.022 -2.168 -0.005  2.399  0.784  0.011  0.013 -0.001 -0.005  0.009  0.011  0.003]
143,False,False,False,6.432577007256606,[ 0.045  0.318  0.022 -2.169 -0.005  2.4    0.784  0.011  0.015 -0.003 -0.008  0.015  0.012  0.006]
144,False,False,False,10.71425287206259,[ 0.045  0.318  0.021 -2.169 -0.004  2.4    0.784  0.013  0.017 -0.001 -0.008  0.007  0.004  0.003]
145,False,False,False,16.131277987104717,[ 0.046  0.319  0.021 -2.169 -0.004  2.401  0.784  0.007  0.022 -0.003  0.     0.016  0.012  0.004]
146,False,False,False,19.251313220697657,[ 0.046  0.32   0.021 -2.169 -0.004  2.401  0.784  0.012  0.012 -0.002 -0.001  0.006  0.009  0.002]
147,False,False,False,9.001699799547788,[ 0.046  0.32   0.021 -2.169 -0.003  2.402  0.784  0.014  0.013 -0.006 -0.003  0.003  0.008  0.   ]
148,False,False,False,8.450631542812184,[ 0.047  0.321  0.021 -2.17  -0.003  2.402  0.784  0.014  0.013 -0.005 -0.003  0.011  0.007  0.006]
149,False,False,False,12.453967966115535,[ 0.047  0.321  0.021 -2.17  -0.003  2.403  0.785  0.009  0.011 -0.001 -0.001  0.001  0.008  0.005]
150,False,False,False,13.353259501396963,[ 0.048  0.322  0.021 -2.17  -0.002  2.403  0.785  0.015  0.014 -0.001 -0.002  0.009  0.011  0.001]
151,False,False,False,10.389497912776408,[ 0.048  0.322  0.021 -2.17  -0.002  2.403  0.785  0.011  0.011 -0.001  0.     0.005  0.013  0.   ]
152,False,False,False,24.383031396143778,[ 0.049  0.323  0.021 -2.17  -0.002  2.404  0.785  0.011  0.036 -0.007 -0.008 -0.002  0.036  0.003]
153,False,False,False,47.950215454978604,[ 0.049  0.323  0.021 -2.17  -0.002  2.404  0.785  0.005  0.013 -0.001 -0.002  0.014  0.01   0.001]
154,False,False,False,25.658511396729853,[ 0.049  0.324  0.021 -2.17  -0.001  2.404  0.785  0.002  0.015 -0.001  0.     0.009  0.007  0.003]
155,False,False,False,8.441468776000045,[ 0.049  0.324  0.021 -2.17  -0.001  2.405  0.785  0.007  0.008  0.002  0.001  0.006  0.008  0.006]
156,False,False,False,11.080804255189554,[ 0.049  0.325  0.021 -2.17  -0.001  2.405  0.785  0.006  0.013 -0.003  0.001  0.004  0.006  0.002]
157,False,False,False,11.340049626433812,[ 0.05   0.325  0.021 -2.17  -0.001  2.405  0.785  0.007  0.012  0.001  0.     0.013  0.011  0.001]
158,False,False,False,14.738866775032696,[ 0.05   0.326  0.021 -2.17  -0.     2.406  0.785  0.003  0.01  -0.    -0.     0.005  0.006  0.01 ]
159,False,False,False,14.777009983825465,[ 0.05   0.326  0.021 -2.17  -0.     2.406  0.785  0.008  0.015  0.001  0.     0.008  0.013  0.006]
160,False,False,False,8.327923904280938,[ 0.051  0.327  0.021 -2.17   0.     2.407  0.786  0.008  0.011  0.001 -0.     0.009  0.013  0.005]
161,False,False,False,5.782241786477588,[ 0.051  0.327  0.021 -2.17   0.     2.407  0.786  0.003  0.013 -0.002 -0.     0.006  0.008  0.002]
162,False,False,False,9.747161067639425,[ 0.051  0.328  0.021 -2.17   0.001  2.407  0.786  0.006  0.008  0.    -0.003  0.009  0.013  0.003]
163,False,False,False,7.9260024003767615,[ 0.052  0.328  0.021 -2.17   0.001  2.408  0.786  0.009  0.009 -0.    -0.001  0.002  0.016  0.003]
164,False,False,False,10.831430083588385,[ 0.052  0.329  0.02  -2.17   0.001  2.408  0.786  0.009  0.011  0.002 -0.     0.008  0.008  0.005]
165,False,False,False,8.515683531722239,[ 0.052  0.329  0.02  -2.17   0.002  2.408  0.786  0.007  0.012 -0.002 -0.002  0.007  0.008  0.002]
