t,success,grasped,has_collided,joint_jerks,proprioception
156,False,False,False,7.626466656607099,[ 0.021  0.344  0.066 -2.17  -0.014  2.377  0.77   0.001  0.022 -0.001  0.014 -0.006  0.017 -0.005]
157,False,False,False,7.10470813770798,[ 0.021  0.345  0.066 -2.169 -0.014  2.378  0.77   0.001  0.022  0.001  0.009 -0.003  0.018 -0.003]
158,False,False,False,6.602081468532822,[ 0.021  0.346  0.067 -2.169 -0.014  2.379  0.769  0.001  0.023 -0.     0.009 -0.005  0.012 -0.   ]
159,False,False,False,10.622563507161273,[ 0.021  0.347  0.067 -2.169 -0.014  2.379  0.769  0.     0.02   0.001  0.007 -0.006  0.022 -0.003]
160,False,False,False,11.108730427042188,[ 0.021  0.347  0.067 -2.168 -0.014  2.38   0.769  0.     0.019  0.001  0.01  -0.     0.017 -0.002]
161,False,False,False,9.372791532820377,[ 0.021  0.348  0.067 -2.168 -0.015  2.381  0.769 -0.001  0.024  0.007  0.013 -0.005  0.019 -0.001]
162,False,False,False,11.66931165974008,[ 0.021  0.349  0.067 -2.167 -0.015  2.381  0.769  0.001  0.017  0.002  0.008 -0.008  0.018 -0.001]
163,False,False,False,9.366785775367257,[ 0.021  0.35   0.067 -2.167 -0.015  2.382  0.769  0.002  0.013  0.001  0.007  0.     0.018 -0.008]
164,False,False,False,13.006642123086399,[ 0.021  0.35   0.067 -2.166 -0.015  2.383  0.769  0.002  0.021 -0.     0.013 -0.001  0.016 -0.002]
165,False,False,False,14.346804831230228,[ 0.021  0.351  0.067 -2.166 -0.015  2.383  0.769  0.004  0.018  0.005  0.005 -0.007  0.018 -0.006]
166,False,False,False,12.26555443254674,[ 0.021  0.352  0.068 -2.165 -0.016  2.384  0.768  0.002  0.015  0.001  0.01  -0.004  0.015 -0.006]
167,False,False,False,8.640207147541615,[ 0.021  0.353  0.068 -2.165 -0.016  2.385  0.768 -0.     0.022  0.001  0.008  0.     0.019 -0.004]
168,False,False,False,10.8685766177553,[ 0.021  0.353  0.068 -2.165 -0.016  2.386  0.768  0.     0.014  0.002  0.013 -0.     0.02  -0.001]
169,False,False,False,9.927414051586036,[ 0.022  0.354  0.068 -2.164 -0.016  2.386  0.768  0.001  0.017  0.005  0.011 -0.002  0.018 -0.005]
170,False,False,False,8.71792830053433,[ 0.022  0.355  0.068 -2.164 -0.016  2.387  0.768  0.     0.016  0.001  0.008 -0.001  0.017 -0.   ]
171,False,False,False,11.289444485779798,[ 0.022  0.356  0.068 -2.164 -0.017  2.388  0.768  0.004  0.023  0.007  0.007 -0.003  0.016 -0.005]
172,False,False,False,10.674055580409009,[ 0.022  0.357  0.068 -2.163 -0.017  2.388  0.768  0.001  0.023  0.008  0.012 -0.     0.019 -0.002]
173,False,False,False,8.387513284180013,[ 0.022  0.358  0.069 -2.163 -0.017  2.389  0.767  0.001  0.024  0.003  0.014  0.     0.016 -0.005]
